Lead Origin,Lead Source,Converted,Last Activity,Specialization,What is your current occupation,Tags,A free copy of Mastering The Interview,Engagement Score,Lead Quality Score
Landing Page Submission,Direct Traffic,0,Email Opened,Business Administration,Unemployed,Ringing,0,1206.6666666666667,2
API,Organic Search,1,SMS Sent,Media and Advertising,Working Professional,Will revert after reading the email,0,14.85,3
Landing Page Submission,Google,0,Email Opened,Finance Management,Other,Ringing,0,86.93333333333334,2
Landing Page Submission,Organic Search,1,SMS Sent,E-Business,Unemployed,Will revert after reading the email,0,887.7166666666667,4
API,Google,0,Converted to Lead,Not Specified,Other,Ringing,0,3.1333333333333333,2
Landing Page Submission,Google,0,Email Opened,Human Resource Management,Other,Ringing,0,63.733333333333334,2
API,Olark Chat,0,SMS Sent,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Google,1,Olark Chat Conversation,"Banking, Investment And Insurance",Working Professional,Lost to EINS,1,606.25,3
Landing Page Submission,Google,1,Email Opened,Human Resource Management,Unemployed,Will revert after reading the email,0,205.625,3
Landing Page Submission,Direct Traffic,0,Email Opened,Human Resource Management,Unemployed,Ringing,0,22.266666666666666,2
Landing Page Submission,Direct Traffic,1,SMS Sent,International Business,Unemployed,Will revert after reading the email,1,35.2,4
API,Olark Chat,1,Email Opened,Not Specified,Other,Will revert after reading the email,0,0.0,3
Landing Page Submission,Direct Traffic,0,Converted to Lead,Hospitality Management,Other,Ringing,1,12.883333333333333,2
Landing Page Submission,Direct Traffic,0,Email Opened,Marketing Management,Other,Ringing,1,25.333333333333332,2
API,Olark Chat,0,Email Opened,Marketing Management,Working Professional,Interested in other courses,0,0.0,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Google,0,Olark Chat Conversation,"Banking, Investment And Insurance",Other,Ringing,0,9.066666666666666,2
Landing Page Submission,Direct Traffic,0,Email Opened,Human Resource Management,Unemployed,Ringing,1,82.4,2
API,Google,0,Email Opened,Not Specified,Other,Ringing,0,3.033333333333333,2
Landing Page Submission,Google,0,Page Visited on Website,Supply Chain Management,Unemployed,Ringing,1,110.36,2
Landing Page Submission,Organic Search,0,Email Opened,Healthcare Management,Other,Ringing,1,172.0,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
API,Olark Chat,0,Email Link Clicked,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,Converted to Lead,"Banking, Investment And Insurance",Unemployed,Ringing,1,0.8166666666666667,2
Landing Page Submission,Direct Traffic,0,Email Opened,"Banking, Investment And Insurance",Student,Already a student,1,5.266666666666667,0
Landing Page Submission,Direct Traffic,1,Email Opened,Operations Management,Unemployed,Will revert after reading the email,1,159.46666666666667,3
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,Page Visited on Website,Finance Management,Unemployed,Already a student,1,131.2,3
Landing Page Submission,Direct Traffic,0,Email Opened,Human Resource Management,Unemployed,Already a student,1,10.666666666666666,2
API,Google,0,Email Opened,Finance Management,Unemployed,Already a student,0,12.733333333333333,0
Landing Page Submission,Direct Traffic,1,Email Opened,"Banking, Investment And Insurance",Unemployed,Will revert after reading the email,1,1287.0666666666666,4
API,Olark Chat,0,SMS Sent,Finance Management,Unemployed,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,Converted to Lead,Finance Management,Unemployed,Already a student,1,4.55,2
Landing Page Submission,Direct Traffic,1,Email Link Clicked,Marketing Management,Unemployed,Will revert after reading the email,1,94.77,3
Landing Page Submission,Direct Traffic,0,Email Opened,Operations Management,Other,Ringing,1,25.8,2
API,Olark Chat,0,Olark Chat Conversation,Finance Management,Unemployed,Diploma holder (Not Eligible),0,0.0,2
Landing Page Submission,Google,1,SMS Sent,Retail Management,Working Professional,Will revert after reading the email,0,19.5,3
Landing Page Submission,Direct Traffic,0,Page Visited on Website,Marketing Management,Unemployed,switched off,1,69.31750000000001,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,Converted to Lead,Marketing Management,Unemployed,Ringing,1,243.75,2
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
API,Google,0,Email Opened,Not Specified,Other,Ringing,0,22.933333333333334,2
Landing Page Submission,Google,0,SMS Sent,IT Projects Management,Other,Ringing,0,36.666666666666664,2
API,Olark Chat,0,Email Opened,Finance Management,Unemployed,switched off,0,0.0,3
API,Olark Chat,0,Olark Chat Conversation,Finance Management,Unemployed,Diploma holder (Not Eligible),0,0.0,0
Landing Page Submission,Google,0,SMS Sent,Finance Management,Unemployed,Ringing,0,169.16666666666666,2
API,Olark Chat,0,Olark Chat Conversation,Finance Management,Unemployed,Already a student,0,0.0,0
Landing Page Submission,Direct Traffic,1,Email Opened,Human Resource Management,Working Professional,Will revert after reading the email,1,91.06666666666666,3
Landing Page Submission,Google,0,Email Opened,Human Resource Management,Unemployed,invalid number,0,3.0,2
API,Google,1,Page Visited on Website,Not Specified,Other,Will revert after reading the email,0,66.45,3
Landing Page Submission,Google,0,Converted to Lead,Marketing Management,Other,Ringing,0,23.383333333333333,2
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
API,Olark Chat,0,Email Opened,Finance Management,Unemployed,Ringing,0,0.0,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Google,1,Email Opened,Operations Management,Other,Will revert after reading the email,0,733.75,3
API,Referral Sites,0,SMS Sent,Finance Management,Unemployed,switched off,0,80.4,2
Landing Page Submission,Direct Traffic,0,Email Link Clicked,Finance Management,Unemployed,Ringing,1,62.4,2
Landing Page Submission,Google,1,Email Opened,Marketing Management,Unemployed,Will revert after reading the email,0,337.6,1
API,Google,0,Converted to Lead,Not Specified,Other,Ringing,0,190.79999999999998,2
Landing Page Submission,Direct Traffic,0,Converted to Lead,International Business,Unemployed,Not doing further education,1,0.6,0
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,1,SMS Sent,Supply Chain Management,Unemployed,Will revert after reading the email,0,30.933333333333334,3
API,Organic Search,0,Page Visited on Website,Finance Management,Unemployed,Ringing,0,98.27999999999999,2
Landing Page Submission,Direct Traffic,1,Email Opened,Human Resource Management,Other,Will revert after reading the email,1,191.55,3
Landing Page Submission,Google,0,Email Opened,IT Projects Management,Unemployed,switched off,0,126.66666666666667,3
Landing Page Submission,Organic Search,1,Email Opened,Healthcare Management,Unemployed,Will revert after reading the email,1,243.75,3
API,Google,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,48.46666666666667,3
API,Olark Chat,0,Email Opened,Finance Management,Unemployed,Ringing,0,0.0,2
Landing Page Submission,Organic Search,1,SMS Sent,Marketing Management,Unemployed,Will revert after reading the email,1,214.6,3
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Google,1,SMS Sent,Marketing Management,Unemployed,Will revert after reading the email,0,209.85,4
Landing Page Submission,Google,1,Email Opened,Human Resource Management,Unemployed,Busy,0,302.93333333333334,2
Lead Add Form,Welingak Website,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,0.0,3
API,Google,0,Email Bounced,Not Specified,Other,Ringing,0,28.0,2
Landing Page Submission,Direct Traffic,1,SMS Sent,Human Resource Management,Unemployed,Will revert after reading the email,0,550.0,3
API,Olark Chat,1,Email Opened,Finance Management,Unemployed,Will revert after reading the email,0,0.0,3
Landing Page Submission,Google,1,SMS Sent,Operations Management,Unemployed,Will revert after reading the email,0,641.4,4
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Google,0,Email Opened,Operations Management,Unemployed,Diploma holder (Not Eligible),0,117.86666666666666,0
Landing Page Submission,Direct Traffic,1,SMS Sent,Marketing Management,Working Professional,Will revert after reading the email,1,101.33333333333333,3
Landing Page Submission,Google,0,Unreachable,Marketing Management,Unemployed,Busy,1,23.133333333333333,2
Lead Add Form,Other Sources,0,Email Bounced,Finance Management,Unemployed,Ringing,0,5.783188842706389,2
Landing Page Submission,Google,1,SMS Sent,Operations Management,Unemployed,Busy,0,85.27499999999999,2
Landing Page Submission,Google,0,Email Opened,IT Projects Management,Unemployed,Ringing,0,19.733333333333334,2
API,Organic Search,0,Converted to Lead,Finance Management,Unemployed,Ringing,0,4.983333333333333,2
Lead Add Form,Reference,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,0.0,4
Landing Page Submission,Direct Traffic,1,Email Opened,Marketing Management,Other,Will revert after reading the email,1,85.6,3
API,Olark Chat,0,Email Opened,Finance Management,Unemployed,Ringing,0,0.0,2
API,Google,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,4.833333333333333,3
Landing Page Submission,Direct Traffic,1,Email Opened,Marketing Management,Other,Lost to EINS,1,91.35000000000001,3
Landing Page Submission,Direct Traffic,1,Email Opened,Healthcare Management,Working Professional,Will revert after reading the email,1,95.93333333333334,1
API,Olark Chat,0,Email Opened,Finance Management,Unemployed,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,Email Opened,Human Resource Management,Unemployed,Ringing,1,0.6,3
API,Google,0,Email Opened,Media and Advertising,Unemployed,Interested  in full time MBA,0,158.1,2
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
API,Google,1,SMS Sent,Operations Management,Unemployed,Will revert after reading the email,0,195.73333333333332,3
API,Olark Chat,0,Olark Chat Conversation,Finance Management,Unemployed,Interested in other courses,0,0.0,2
API,Google,1,SMS Sent,Marketing Management,Unemployed,Will revert after reading the email,0,63.8,3
Lead Add Form,Other Sources,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,0.0,3
API,Google,1,Page Visited on Website,Finance Management,Unemployed,Lost to EINS,0,170.33999999999997,3
API,Google,0,Email Opened,IT Projects Management,Unemployed,switched off,0,16.933333333333334,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
API,Olark Chat,0,Olark Chat Conversation,Finance Management,Unemployed,Ringing,0,0.0,2
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,1,Email Opened,Human Resource Management,Other,Lost to EINS,1,221.72500000000002,3
Landing Page Submission,Direct Traffic,1,SMS Sent,Business Administration,Unemployed,Will revert after reading the email,1,324.29999999999995,3
API,Organic Search,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,57.70833333333333,3
Landing Page Submission,Direct Traffic,0,Page Visited on Website,Rural and Agribusiness,Unemployed,Ringing,1,17.025,2
Landing Page Submission,Direct Traffic,0,Email Bounced,Retail Management,Other,Ringing,1,9.25,2
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,1,Email Opened,Retail Management,Other,Will revert after reading the email,1,234.45000000000002,3
Lead Add Form,Reference,1,Email Opened,Finance Management,Unemployed,Will revert after reading the email,0,0.0,3
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
API,Olark Chat,1,Email Opened,Finance Management,Unemployed,Will revert after reading the email,0,0.0,3
API,Olark Chat,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,0.0,2
API,Olark Chat,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,0.0,3
Landing Page Submission,Google,1,Email Opened,International Business,Unemployed,Will revert after reading the email,0,157.2,1
Landing Page Submission,Google,0,Page Visited on Website,Finance Management,Unemployed,Graduation in progress,0,2616.6,0
API,Google,1,Email Opened,Finance Management,Unemployed,Will revert after reading the email,0,94.95,3
API,Google,0,Page Visited on Website,Not Specified,Other,Ringing,0,25.666666666666668,2
API,Google,0,Olark Chat Conversation,Not Specified,Other,Ringing,0,8.433333333333334,2
Landing Page Submission,Direct Traffic,1,SMS Sent,Retail Management,Working Professional,Will revert after reading the email,1,376.10833333333335,3
Landing Page Submission,Google,0,Page Visited on Website,Human Resource Management,Other,Ringing,0,93.33333333333333,2
Landing Page Submission,Organic Search,1,SMS Sent,E-COMMERCE,Other,Will revert after reading the email,1,2786.6666666666665,3
Landing Page Submission,Direct Traffic,0,Email Opened,Business Administration,Unemployed,Diploma holder (Not Eligible),0,95.41666666666667,2
Landing Page Submission,Organic Search,0,Email Opened,Media and Advertising,Other,Ringing,1,117.8,2
Landing Page Submission,Organic Search,0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,Interested in other courses,1,124.80000000000001,2
Landing Page Submission,Direct Traffic,0,SMS Sent,Finance Management,Unemployed,switched off,1,7.4,2
Landing Page Submission,Direct Traffic,1,SMS Sent,Human Resource Management,Unemployed,Will revert after reading the email,1,1208.3333333333335,3
API,Google,1,SMS Sent,Finance Management,Unemployed,Will revert after reading the email,0,196.81666666666666,3
Landing Page Submission,Direct Traffic,1,SMS Sent,Operations Management,Other,Will revert after reading the email,0,24.466666666666665,3
API,Olark Chat,0,Email Opened,Not Specified,Other,Ringing,0,0.0,2
Landing Page Submission,Direct Traffic,0,SMS Sent,Not Specified,Other,Ringing,0,75.46666666666667,2
Landing Page Submission,Direct Traffic,1,Form Submitted on Website,Finance Management,Unemployed,Lost to EINS,1,18.0,0
Landing Page Submission,Google,0,Converted to Lead,Operations Management,Other,Ringing,0,1.35,2
Landing Page Submission,Direct Traffic,1,Email Opened,Healthcare Management,Working Professional,Closed by Horizzon,1,634.5833333333334,4
